"project_id","project_year","currently_requested_funds","plan_id","plan_name","global_clusters","organisation_ids","organisation_names","question","answer"
48164,2017,"7495200",430,"Nigeria 2017","Nutrition","4536","Action Contre la Faim - Action Against Hunger International","Project Priority","High"
48164,2017,"7495200",430,"Nigeria 2017","Nutrition","4536","Action Contre la Faim - Action Against Hunger International","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
50068,2017,"19470000",1148,"Yemen Humanitarian Response Plan 2017","Logistics","3049","World Food Programme","Gender Marker","4-Not applicable - Only used for very small number of projects, such as ""support services"""
51077,2017,"376000",1107,"Madagascar Flash Appeal 2017","Emergency Telecommunications","3049","World Food Programme","No field questions","No field answers"
51076,2017,"913000",1107,"Madagascar Flash Appeal 2017","Emergency Telecommunications","3049","World Food Programme","No field questions","No field answers"
51058,2017,"2080000",1107,"Madagascar Flash Appeal 2017","Emergency Shelter and NFI","2986","International Organization for Migration","No field questions","No field answers"
51063,2017,"3284099",1107,"Madagascar Flash Appeal 2017","Food Security","3049","World Food Programme","No field questions","No field answers"
50700,2017,"0",1126,"Kenya Flash Appeal 2017","Health","2915","United Nations Children's Fund","Custom Location","NOT SPECIFIED"
50700,2017,"0",1126,"Kenya Flash Appeal 2017","Health","2915","United Nations Children's Fund","Project Priority","NOT SPECIFIED"
50701,2017,"0",1126,"Kenya Flash Appeal 2017","Health","4293","United Nations Population Fund","Custom Location","NOT SPECIFIED"
50701,2017,"0",1126,"Kenya Flash Appeal 2017","Health","4293","United Nations Population Fund","Project Priority","NOT SPECIFIED"
52665,2017,"1345000",1126,"Kenya Flash Appeal 2017","Health","4398","World Health Organization","Custom Location","NOT SPECIFIED"
52665,2017,"1345000",1126,"Kenya Flash Appeal 2017","Health","4398","World Health Organization","Project Priority","NOT SPECIFIED"
48368,2017,"1061564",1140,"occupied Palestinian territory 2017","Protection","2178","Norwegian Refugee Council","Project Priority","Top"
48368,2017,"1061564",1140,"occupied Palestinian territory 2017","Protection","2178","Norwegian Refugee Council","Custom Location","Projects coverning just Gaza"
48368,2017,"1061564",1140,"occupied Palestinian territory 2017","Protection","2178","Norwegian Refugee Council","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
48906,2017,"5000000",1021,"Ukraine Humanitarian Response Plan 2017","Health","4398","World Health Organization","Custom Location","GCAs & NGCAs"
48906,2017,"5000000",1021,"Ukraine Humanitarian Response Plan 2017","Health","4398","World Health Organization","Project Priority","High"
48906,2017,"5000000",1021,"Ukraine Humanitarian Response Plan 2017","Health","4398","World Health Organization","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
47606,2017,"1823228",491,"Chad 2017","Agriculture","2886","Agency for Technical Cooperation and Development","Subset Of Plan","Lake Chad Basin"
47606,2017,"1823228",491,"Chad 2017","Agriculture","2886","Agency for Technical Cooperation and Development","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
47517,2017,"985450",489,"Cameroon 2017","Health","8501","Action Contre la Faim - France","Subset Of Plan","Lake Chad Basin"
47517,2017,"985450",489,"Cameroon 2017","Health","8501","Action Contre la Faim - France","Project Priority","High"
47517,2017,"985450",489,"Cameroon 2017","Health","8501","Action Contre la Faim - France","Gender Marker","2b-The principal purpose of the project is to advance gender equality"
51084,2017,"1491000",1107,"Madagascar Flash Appeal 2017","Water Sanitation Hygiene","2915","United Nations Children's Fund","No field questions","No field answers"
51069,2017,"300000",1107,"Madagascar Flash Appeal 2017","Health","4398","World Health Organization","No field questions","No field answers"
51073,2017,"150000",1107,"Madagascar Flash Appeal 2017","Health","2915","United Nations Children's Fund","No field questions","No field answers"
51072,2017,"200000",1107,"Madagascar Flash Appeal 2017","Health","2915","United Nations Children's Fund","No field questions","No field answers"
51074,2017,"110000",1107,"Madagascar Flash Appeal 2017","Health","2915","United Nations Children's Fund","No field questions","No field answers"
51071,2017,"100000",1107,"Madagascar Flash Appeal 2017","Health","2915","United Nations Children's Fund","No field questions","No field answers"
51075,2017,"600000",1107,"Madagascar Flash Appeal 2017","Health","4293","United Nations Population Fund","No field questions","No field answers"
51064,2017,"2472000",1107,"Madagascar Flash Appeal 2017","Agriculture","4399","Food and Agriculture Organization of the United Nations","No field questions","No field answers"
50030,2017,"900000000",1148,"Yemen Humanitarian Response Plan 2017","Food Security","3049","World Food Programme","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
50039,2017,"58145550",1148,"Yemen Humanitarian Response Plan 2017","Nutrition","3049","World Food Programme","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
49854,2017,"475618",429,"Haiti 2017","Water Sanitation Hygiene","1850","World Vision International","Custom Location","NOT SPECIFIED"
49854,2017,"475618",429,"Haiti 2017","Water Sanitation Hygiene","1850","World Vision International","Project Priority","High"
49854,2017,"475618",429,"Haiti 2017","Water Sanitation Hygiene","1850","World Vision International","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
49886,2017,"757750",429,"Haiti 2017","Emergency Shelter and NFI","1850","World Vision International","Project Priority","High"
49886,2017,"757750",429,"Haiti 2017","Emergency Shelter and NFI","1850","World Vision International","Custom Location","NOT SPECIFIED"
49886,2017,"757750",429,"Haiti 2017","Emergency Shelter and NFI","1850","World Vision International","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
49904,2017,"328440",429,"Haiti 2017","Protection","1850","World Vision International","Custom Location","NOT SPECIFIED"
49904,2017,"328440",429,"Haiti 2017","Protection","1850","World Vision International","Project Priority","High"
49904,2017,"328440",429,"Haiti 2017","Protection","1850","World Vision International","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
49972,2017,"566000",429,"Haiti 2017","Health","1850","World Vision International","Custom Location","Nippes"
49972,2017,"566000",429,"Haiti 2017","Health","1850","World Vision International","Project Priority","High"
49972,2017,"566000",429,"Haiti 2017","Health","1850","World Vision International","Gender Marker","2b-The principal purpose of the project is to advance gender equality"
49887,2017,"350000",429,"Haiti 2017","Food Security","1850","World Vision International","Custom Location","NOT SPECIFIED"
49887,2017,"350000",429,"Haiti 2017","Food Security","1850","World Vision International","Project Priority","High"
49887,2017,"350000",429,"Haiti 2017","Food Security","1850","World Vision International","Gender Marker","2b-The principal purpose of the project is to advance gender equality"
49945,2017,"1063539",429,"Haiti 2017","Education","1850","World Vision International","Custom Location","NOT SPECIFIED"
49945,2017,"1063539",429,"Haiti 2017","Education","1850","World Vision International","Project Priority","High"
49945,2017,"1063539",429,"Haiti 2017","Education","1850","World Vision International","Gender Marker","2b-The principal purpose of the project is to advance gender equality"
48662,2017,"2032024",552,"Somalia 2017","Early Recovery","8510","Vétérinaires sans Frontières - Germany","Project Grouping 2","A - High"
48662,2017,"2032024",552,"Somalia 2017","Early Recovery","8510","Vétérinaires sans Frontières - Germany","Project Grouping 1","Food Security"
48662,2017,"2032024",552,"Somalia 2017","Early Recovery","8510","Vétérinaires sans Frontières - Germany","Custom Location","North East"
48662,2017,"2032024",552,"Somalia 2017","Early Recovery","8510","Vétérinaires sans Frontières - Germany","Subset Of Plan","General HRP"
48662,2017,"2032024",552,"Somalia 2017","Early Recovery","8510","Vétérinaires sans Frontières - Germany","Project Priority","A - High"
48662,2017,"2032024",552,"Somalia 2017","Early Recovery","8510","Vétérinaires sans Frontières - Germany","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
48658,2017,"650000",552,"Somalia 2017","Water Sanitation Hygiene","2723","Qatar Red Crescent Society","Project Grouping 1","Water, Sanitation and Hygiene"
48658,2017,"650000",552,"Somalia 2017","Water Sanitation Hygiene","2723","Qatar Red Crescent Society","Project Grouping 2","A - High"
48658,2017,"650000",552,"Somalia 2017","Water Sanitation Hygiene","2723","Qatar Red Crescent Society","Subset Of Plan","Pre-famine scale up"
48658,2017,"650000",552,"Somalia 2017","Water Sanitation Hygiene","2723","Qatar Red Crescent Society","Project Priority","A - High"
48658,2017,"650000",552,"Somalia 2017","Water Sanitation Hygiene","2723","Qatar Red Crescent Society","Custom Location","Multi Zone"
48658,2017,"650000",552,"Somalia 2017","Water Sanitation Hygiene","2723","Qatar Red Crescent Society","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
48769,2017,"562000",552,"Somalia 2017","Health","2723","Qatar Red Crescent Society","Project Grouping 2","A - High"
48769,2017,"562000",552,"Somalia 2017","Health","2723","Qatar Red Crescent Society","Project Grouping 1","Health"
48769,2017,"562000",552,"Somalia 2017","Health","2723","Qatar Red Crescent Society","Project Priority","A - High"
48769,2017,"562000",552,"Somalia 2017","Health","2723","Qatar Red Crescent Society","Subset Of Plan","Pre-famine scale up"
48769,2017,"562000",552,"Somalia 2017","Health","2723","Qatar Red Crescent Society","Custom Location","South Central"
48769,2017,"562000",552,"Somalia 2017","Health","2723","Qatar Red Crescent Society","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
51362,2017,"639000",552,"Somalia 2017","Nutrition","2723","Qatar Red Crescent Society","Subset Of Plan","Pre-famine scale up"
51362,2017,"639000",552,"Somalia 2017","Nutrition","2723","Qatar Red Crescent Society","Custom Location","Multi Zone"
51362,2017,"639000",552,"Somalia 2017","Nutrition","2723","Qatar Red Crescent Society","Project Grouping 2","A - High"
51362,2017,"639000",552,"Somalia 2017","Nutrition","2723","Qatar Red Crescent Society","Project Priority","A - High"
51362,2017,"639000",552,"Somalia 2017","Nutrition","2723","Qatar Red Crescent Society","Project Grouping 1","Nutrition"
51362,2017,"639000",552,"Somalia 2017","Nutrition","2723","Qatar Red Crescent Society","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
49193,2017,"532983720",424,"Republic of South Sudan 2017","Food Security","3049","World Food Programme","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
49233,2017,"77243465",424,"Republic of South Sudan 2017","Nutrition","3049","World Food Programme","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
49951,2017,"800000",429,"Haiti 2017","Emergency Shelter and NFI","8565","World Concern Development Organization","Custom Location","Sud"
49951,2017,"800000",429,"Haiti 2017","Emergency Shelter and NFI","8565","World Concern Development Organization","Project Priority","Medium"
49951,2017,"800000",429,"Haiti 2017","Emergency Shelter and NFI","8565","World Concern Development Organization","Gender Marker","1-The project is designed to contribute in some limited way to gender equality"
47745,2017,"2103030",684,"Libya 2017","Health","4398","World Health Organization","Subset Of Plan","3 - IDPs/returnees/non-displaced"
47745,2017,"2103030",684,"Libya 2017","Health","4398","World Health Organization","Project Priority","Medium"
47745,2017,"2103030",684,"Libya 2017","Health","4398","World Health Organization","Gender Marker","2b-The principal purpose of the project is to advance gender equality"
49940,2017,"6817543",429,"Haiti 2017","Health","2915","United Nations Children's Fund","Project Priority","High"
49940,2017,"6817543",429,"Haiti 2017","Health","2915","United Nations Children's Fund","Custom Location","NOT SPECIFIED"
49940,2017,"6817543",429,"Haiti 2017","Health","2915","United Nations Children's Fund","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
49872,2017,"15600000",429,"Haiti 2017","Health","2915","United Nations Children's Fund","Custom Location","NOT SPECIFIED"
49872,2017,"15600000",429,"Haiti 2017","Health","2915","United Nations Children's Fund","Project Priority","High"
49872,2017,"15600000",429,"Haiti 2017","Health","2915","United Nations Children's Fund","Gender Marker","1-The project is designed to contribute in some limited way to gender equality"
51271,2017,"110000",553,"Peru Flash Appeal 2017","Water Sanitation Hygiene","4695","Adventist Development and Relief Agency","No field questions","No field answers"
51278,2017,"200000",553,"Peru Flash Appeal 2017","Water Sanitation Hygiene","8562","Care Peru","No field questions","No field answers"
51277,2017,"380000",553,"Peru Flash Appeal 2017","Water Sanitation Hygiene","2849","Save the Children","No field questions","No field answers"
48421,2017,"4500000",1140,"occupied Palestinian territory 2017","Water Sanitation Hygiene","3035","United Nations Relief and Works Agency for Palestine Refugees in the Near East","Custom Location","Projects coverning just Gaza"
48421,2017,"4500000",1140,"occupied Palestinian territory 2017","Water Sanitation Hygiene","3035","United Nations Relief and Works Agency for Palestine Refugees in the Near East","Subset Of Plan","Gaza priority requirements"
48421,2017,"4500000",1140,"occupied Palestinian territory 2017","Water Sanitation Hygiene","3035","United Nations Relief and Works Agency for Palestine Refugees in the Near East","Project Priority","Other"
48421,2017,"4500000",1140,"occupied Palestinian territory 2017","Water Sanitation Hygiene","3035","United Nations Relief and Works Agency for Palestine Refugees in the Near East","Gender Marker","1-The project is designed to contribute in some limited way to gender equality"
48202,2017,"13029016",1140,"occupied Palestinian territory 2017","Early Recovery","3035","United Nations Relief and Works Agency for Palestine Refugees in the Near East","Project Priority","Other"
48202,2017,"13029016",1140,"occupied Palestinian territory 2017","Early Recovery","3035","United Nations Relief and Works Agency for Palestine Refugees in the Near East","Custom Location","Projects covering just West Bank"
48202,2017,"13029016",1140,"occupied Palestinian territory 2017","Early Recovery","3035","United Nations Relief and Works Agency for Palestine Refugees in the Near East","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
48436,2017,"19000000",1140,"occupied Palestinian territory 2017","Emergency Shelter and NFI","3035","United Nations Relief and Works Agency for Palestine Refugees in the Near East","Custom Location","Projects coverning just Gaza"
48436,2017,"19000000",1140,"occupied Palestinian territory 2017","Emergency Shelter and NFI","3035","United Nations Relief and Works Agency for Palestine Refugees in the Near East","Project Priority","Other"
48436,2017,"19000000",1140,"occupied Palestinian territory 2017","Emergency Shelter and NFI","3035","United Nations Relief and Works Agency for Palestine Refugees in the Near East","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
48203,2017,"1082237",1140,"occupied Palestinian territory 2017","Health","3035","United Nations Relief and Works Agency for Palestine Refugees in the Near East","Project Priority","Other"
48203,2017,"1082237",1140,"occupied Palestinian territory 2017","Health","3035","United Nations Relief and Works Agency for Palestine Refugees in the Near East","Custom Location","Projects covering just West Bank"
48203,2017,"1082237",1140,"occupied Palestinian territory 2017","Health","3035","United Nations Relief and Works Agency for Palestine Refugees in the Near East","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
48204,2017,"3287836",1140,"occupied Palestinian territory 2017","Protection","3035","United Nations Relief and Works Agency for Palestine Refugees in the Near East","Project Priority","Other"
48204,2017,"3287836",1140,"occupied Palestinian territory 2017","Protection","3035","United Nations Relief and Works Agency for Palestine Refugees in the Near East","Custom Location","Projects covering just West Bank"
48204,2017,"3287836",1140,"occupied Palestinian territory 2017","Protection","3035","United Nations Relief and Works Agency for Palestine Refugees in the Near East","Gender Marker","1-The project is designed to contribute in some limited way to gender equality"
48199,2017,"439923",1140,"occupied Palestinian territory 2017","Health","3035","United Nations Relief and Works Agency for Palestine Refugees in the Near East","Custom Location","Projects covering just West Bank"
48199,2017,"439923",1140,"occupied Palestinian territory 2017","Health","3035","United Nations Relief and Works Agency for Palestine Refugees in the Near East","Project Priority","Top"
48199,2017,"439923",1140,"occupied Palestinian territory 2017","Health","3035","United Nations Relief and Works Agency for Palestine Refugees in the Near East","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
48427,2017,"4000000",1140,"occupied Palestinian territory 2017","Protection","3035","United Nations Relief and Works Agency for Palestine Refugees in the Near East","Custom Location","Projects coverning just Gaza"
48427,2017,"4000000",1140,"occupied Palestinian territory 2017","Protection","3035","United Nations Relief and Works Agency for Palestine Refugees in the Near East","Project Priority","Other"
48427,2017,"4000000",1140,"occupied Palestinian territory 2017","Protection","3035","United Nations Relief and Works Agency for Palestine Refugees in the Near East","Gender Marker","1-The project is designed to contribute in some limited way to gender equality"
48201,2017,"7202790",1140,"occupied Palestinian territory 2017","Food Security","3035","United Nations Relief and Works Agency for Palestine Refugees in the Near East","Project Priority","Other"
48201,2017,"7202790",1140,"occupied Palestinian territory 2017","Food Security","3035","United Nations Relief and Works Agency for Palestine Refugees in the Near East","Custom Location","Projects covering just West Bank"
48201,2017,"7202790",1140,"occupied Palestinian territory 2017","Food Security","3035","United Nations Relief and Works Agency for Palestine Refugees in the Near East","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
48426,2017,"4995000",1140,"occupied Palestinian territory 2017","Education","3035","United Nations Relief and Works Agency for Palestine Refugees in the Near East","Project Priority","Other"
48426,2017,"4995000",1140,"occupied Palestinian territory 2017","Education","3035","United Nations Relief and Works Agency for Palestine Refugees in the Near East","Custom Location","Projects coverning just Gaza"
48426,2017,"4995000",1140,"occupied Palestinian territory 2017","Education","3035","United Nations Relief and Works Agency for Palestine Refugees in the Near East","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
48430,2017,"1252139",1140,"occupied Palestinian territory 2017","Protection","3035","United Nations Relief and Works Agency for Palestine Refugees in the Near East","Custom Location","Projects coverning just Gaza"
48430,2017,"1252139",1140,"occupied Palestinian territory 2017","Protection","3035","United Nations Relief and Works Agency for Palestine Refugees in the Near East","Project Priority","Other"
48430,2017,"1252139",1140,"occupied Palestinian territory 2017","Protection","3035","United Nations Relief and Works Agency for Palestine Refugees in the Near East","Gender Marker","1-The project is designed to contribute in some limited way to gender equality"
49103,2017,"5140402",424,"Republic of South Sudan 2017","Multi-sector","4528","MEDAIR","Response Type","Refugee"
49103,2017,"5140402",424,"Republic of South Sudan 2017","Multi-sector","4528","MEDAIR","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
51769,2017,"4500000",1140,"occupied Palestinian territory 2017","Health","3035","United Nations Relief and Works Agency for Palestine Refugees in the Near East","Custom Location","Projects coverning just Gaza"
51769,2017,"4500000",1140,"occupied Palestinian territory 2017","Health","3035","United Nations Relief and Works Agency for Palestine Refugees in the Near East","Project Priority","Top"
51769,2017,"4500000",1140,"occupied Palestinian territory 2017","Health","3035","United Nations Relief and Works Agency for Palestine Refugees in the Near East","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
51769,2017,"4500000",1140,"occupied Palestinian territory 2017","Health","3035","United Nations Relief and Works Agency for Palestine Refugees in the Near East","Subset Of Plan","Gaza priority requirements"
50214,2017,"22709680",1148,"Yemen Humanitarian Response Plan 2017","Emergency Shelter and NFI","2986","International Organization for Migration","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
50041,2017,"40380612",1148,"Yemen Humanitarian Response Plan 2017","Emergency Shelter and NFI","4397","United Nations High Commissioner for Refugees","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
49483,2017,"1875548",45,"Syria Humanitarian Response Plan 2017","Water Sanitation Hygiene","4695","Adventist Development and Relief Agency","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
50975,2017,"6000000",1106,"Iraq 2017","Emergency Shelter and NFI","2178","Norwegian Refugee Council","Subset Of Plan","C. Full Cluster Response"
50975,2017,"6000000",1106,"Iraq 2017","Emergency Shelter and NFI","2178","Norwegian Refugee Council","Gender Marker","1-The project is designed to contribute in some limited way to gender equality"
47788,2017,"1200000",1153,"Mali 2017","Emergency Shelter and NFI","2178","Norwegian Refugee Council","Project Priority","High"
47788,2017,"1200000",1153,"Mali 2017","Emergency Shelter and NFI","2178","Norwegian Refugee Council","Gender Marker","1-The project is designed to contribute in some limited way to gender equality"
48884,2017,"1171000",1021,"Ukraine Humanitarian Response Plan 2017","Emergency Shelter and NFI","2178","Norwegian Refugee Council","Custom Location","Government-Controlled Areas (GCAs)"
48884,2017,"1171000",1021,"Ukraine Humanitarian Response Plan 2017","Emergency Shelter and NFI","2178","Norwegian Refugee Council","Project Priority","Critical"
48884,2017,"1171000",1021,"Ukraine Humanitarian Response Plan 2017","Emergency Shelter and NFI","2178","Norwegian Refugee Council","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
47625,2017,"1374786",491,"Chad 2017","Nutrition","1937","Alliance for International Medical Action","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
48062,2017,"2250000",430,"Nigeria 2017","Agriculture","4399","Food and Agriculture Organization of the United Nations","Project Priority","High"
48062,2017,"2250000",430,"Nigeria 2017","Agriculture","4399","Food and Agriculture Organization of the United Nations","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
47487,2017,"2100000",489,"Cameroon 2017","Food Security","3230","Solidarités International","Response Type","Refugee"
47487,2017,"2100000",489,"Cameroon 2017","Food Security","3230","Solidarités International","Project Priority","High"
47487,2017,"2100000",489,"Cameroon 2017","Food Security","3230","Solidarités International","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
49578,2017,"1666250",45,"Syria Humanitarian Response Plan 2017","Nutrition","4398","World Health Organization","Gender Marker","2b-The principal purpose of the project is to advance gender equality"
50695,2017,"1510000",1126,"Kenya Flash Appeal 2017","Water Sanitation Hygiene","3238","CARE International","Custom Location","NOT SPECIFIED"
50695,2017,"1510000",1126,"Kenya Flash Appeal 2017","Water Sanitation Hygiene","3238","CARE International","Project Priority","NOT SPECIFIED"
48726,2017,"1311915",552,"Somalia 2017","Emergency Shelter and NFI","4931","United Nations Human Settlements Programme (UN-HABITAT)","Project Grouping 2","A - High"
48726,2017,"1311915",552,"Somalia 2017","Emergency Shelter and NFI","4931","United Nations Human Settlements Programme (UN-HABITAT)","Project Grouping 1","Shelter and NFIs"
48726,2017,"1311915",552,"Somalia 2017","Emergency Shelter and NFI","4931","United Nations Human Settlements Programme (UN-HABITAT)","Subset Of Plan","General HRP"
48726,2017,"1311915",552,"Somalia 2017","Emergency Shelter and NFI","4931","United Nations Human Settlements Programme (UN-HABITAT)","Project Priority","A - High"
48726,2017,"1311915",552,"Somalia 2017","Emergency Shelter and NFI","4931","United Nations Human Settlements Programme (UN-HABITAT)","Custom Location","North East"
48726,2017,"1311915",552,"Somalia 2017","Emergency Shelter and NFI","4931","United Nations Human Settlements Programme (UN-HABITAT)","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
50820,2017,"2212649",1106,"Iraq 2017","Education","4305","Mercy Corps","Project Priority","High"
50820,2017,"2212649",1106,"Iraq 2017","Education","4305","Mercy Corps","Subset Of Plan","A. First-Line Response"
50820,2017,"2212649",1106,"Iraq 2017","Education","4305","Mercy Corps","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
51265,2017,"700000",553,"Peru Flash Appeal 2017","Water Sanitation Hygiene","8498","Pan-American Health Organization (World Health Organization)","No field questions","No field answers"
49419,2017,"4719523",45,"Syria Humanitarian Response Plan 2017","Education","477","Sheikh Thani Bin Abdullah Foundation for Humanitarian Services","Project Priority","N/A"
49419,2017,"4719523",45,"Syria Humanitarian Response Plan 2017","Education","477","Sheikh Thani Bin Abdullah Foundation for Humanitarian Services","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
49490,2017,"129395",45,"Syria Humanitarian Response Plan 2017","Health","477","Sheikh Thani Bin Abdullah Foundation for Humanitarian Services","Project Priority","N/A"
49490,2017,"129395",45,"Syria Humanitarian Response Plan 2017","Health","477","Sheikh Thani Bin Abdullah Foundation for Humanitarian Services","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
49491,2017,"140308",45,"Syria Humanitarian Response Plan 2017","Health","477","Sheikh Thani Bin Abdullah Foundation for Humanitarian Services","Project Priority","N/A"
49491,2017,"140308",45,"Syria Humanitarian Response Plan 2017","Health","477","Sheikh Thani Bin Abdullah Foundation for Humanitarian Services","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
49502,2017,"7130000",45,"Syria Humanitarian Response Plan 2017","Health","477","Sheikh Thani Bin Abdullah Foundation for Humanitarian Services","Project Priority","N/A"
49502,2017,"7130000",45,"Syria Humanitarian Response Plan 2017","Health","477","Sheikh Thani Bin Abdullah Foundation for Humanitarian Services","Gender Marker","1-The project is designed to contribute in some limited way to gender equality"
47693,2017,"7490000",491,"Chad 2017","Emergency Shelter and NFI","2986","International Organization for Migration","Gender Marker","1-The project is designed to contribute in some limited way to gender equality"
50430,2017,"3400000",593,"Syria regional refugee and resilience plan (3RP) 2017","Multi-sector","1864","Japan Emergency NGO","Custom Location","Jordan"
50430,2017,"3400000",593,"Syria regional refugee and resilience plan (3RP) 2017","Multi-sector","1864","Japan Emergency NGO","Gender Marker","3-Not specified"
49025,2017,"231000",424,"Republic of South Sudan 2017","Education","8522","ACT Alliance / Lutheran World Federation","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
49267,2017,"2500000",424,"Republic of South Sudan 2017","Health","4763","Handicap International - Humanity & Inclusion","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
50361,2017,"3073600",593,"Syria regional refugee and resilience plan (3RP) 2017","Multi-sector","4763","Handicap International - Humanity & Inclusion","Custom Location","Lebanon"
50361,2017,"3073600",593,"Syria regional refugee and resilience plan (3RP) 2017","Multi-sector","4763","Handicap International - Humanity & Inclusion","Gender Marker","3-Not specified"
51646,2017,"23339930",1109,"Sudan 2017","Nutrition","2915","United Nations Children's Fund","Project Priority","High priority"
51646,2017,"23339930",1109,"Sudan 2017","Nutrition","2915","United Nations Children's Fund","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
49135,2017,"2500000",424,"Republic of South Sudan 2017","Health","4405","Relief International","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
49108,2017,"1991206",424,"Republic of South Sudan 2017","Water Sanitation Hygiene","3230","Solidarités International","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
48558,2017,"701000",552,"Somalia 2017","Water Sanitation Hygiene","336","Action for Relief and Development","Subset Of Plan","Pre-famine scale up"
48558,2017,"701000",552,"Somalia 2017","Water Sanitation Hygiene","336","Action for Relief and Development","Project Grouping 2","A - High"
48558,2017,"701000",552,"Somalia 2017","Water Sanitation Hygiene","336","Action for Relief and Development","Project Grouping 1","Water, Sanitation and Hygiene"
48558,2017,"701000",552,"Somalia 2017","Water Sanitation Hygiene","336","Action for Relief and Development","Custom Location","South Central"
48558,2017,"701000",552,"Somalia 2017","Water Sanitation Hygiene","336","Action for Relief and Development","Project Priority","A - High"
48558,2017,"701000",552,"Somalia 2017","Water Sanitation Hygiene","336","Action for Relief and Development","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
48643,2017,"2546613",552,"Somalia 2017","Early Recovery","1394","Agricultural Development Organisation","Subset Of Plan","General HRP"
48643,2017,"2546613",552,"Somalia 2017","Early Recovery","1394","Agricultural Development Organisation","Project Grouping 1","Food Security"
48643,2017,"2546613",552,"Somalia 2017","Early Recovery","1394","Agricultural Development Organisation","Project Grouping 2","B - Medium"
48643,2017,"2546613",552,"Somalia 2017","Early Recovery","1394","Agricultural Development Organisation","Custom Location","North West"
48643,2017,"2546613",552,"Somalia 2017","Early Recovery","1394","Agricultural Development Organisation","Project Priority","B - Medium"
48643,2017,"2546613",552,"Somalia 2017","Early Recovery","1394","Agricultural Development Organisation","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
48647,2017,"3050000",552,"Somalia 2017","Water Sanitation Hygiene","8477","ACT Alliance / Diakonie Emergency Aid","Project Grouping 2","B - Medium"
48647,2017,"3050000",552,"Somalia 2017","Water Sanitation Hygiene","8477","ACT Alliance / Diakonie Emergency Aid","Project Grouping 1","Water, Sanitation and Hygiene"
48647,2017,"3050000",552,"Somalia 2017","Water Sanitation Hygiene","8477","ACT Alliance / Diakonie Emergency Aid","Custom Location","Multi Zone"
48647,2017,"3050000",552,"Somalia 2017","Water Sanitation Hygiene","8477","ACT Alliance / Diakonie Emergency Aid","Project Priority","B - Medium"
48647,2017,"3050000",552,"Somalia 2017","Water Sanitation Hygiene","8477","ACT Alliance / Diakonie Emergency Aid","Subset Of Plan","Pre-famine scale up"
48647,2017,"3050000",552,"Somalia 2017","Water Sanitation Hygiene","8477","ACT Alliance / Diakonie Emergency Aid","Gender Marker","2a-The project is designed to contribute significantly to gender equality"
48727,2017,"3500000",552,"Somalia 2017","Protection - Mine Action","5311","United Nations Mine Action Service","Project Priority","B - Medium"
48727,2017,"3500000",552,"Somalia 2017","Protection - Mine Action","5311","United Nations Mine Action Service","Project Grouping 1","Protection"
48727,2017,"3500000",552,"Somalia 2017","Protection - Mine Action","5311","United Nations Mine Action Service","Project Grouping 2","B - Medium"
48727,2017,"3500000",552,"Somalia 2017","Protection - Mine Action","5311","United Nations Mine Action Service","Subset Of Plan","General HRP"
