id,text,label,gpt_prediction
183424,"Cash Assistance for essential needs, including food, shelter and NFIs - Humanitarian Assistance in  Lebanon within the Syria 3RP plan",1,Partial
153101,Provision of Multi-Purpose Cash Assistance to Vulnerable Herder Households Affected by Dzud,1,Full
183454,"Cash Assistance for essential needs, including food, shelter and NFIs (National Committee Spain, Basque government)",1,Partial
191242,Cash assistance,1,Full
174854,cash assistance,1,Full
198085,Life-saving assistance for the crisis-affected groups in high-density areas of IDPs through cash grants distribution for winterisation,1,Full
187023,Cash support to displaced,1,Full
188351,Cash transfer program to meet the food and basic assistance needs of Syrian refugees in Lebanon form 2018 HIP to 2019,1,Full
184241,Emergency Distribution of Cash Transfer to Afghan Returnees and IDPs in Eastern Afghanistan,1,Full
176223,Cash-for-Health humanitarian assistance for refugees in Jordan (ECHO/SYR/BUD/2018/91020),1,Full
167515,Multi-purpose cash grants,1,Full
172939,"Cash Assistance for essential needs, including food, shelter and NFIs (through National Committee Spain, Bizkaia Regional Government)",1,Partial
171899,Emergency livelihood support through cash for work for refugees from South Sudan,1,Full
183222,Unconditional cash grants for vulnerable host community households in Juba. from Tearfund,1,Full
196779,Unconditional Cash Assistance to Improve Immediate Access to Food for Vulnerable Households in the Lower Shabelle region of Somalia,1,Full
184653,Cash for Health Assistance to Syrian Refugees and Vulnerable Jordanians.,1,Full
190001,"Cash transfer for Food , Local and Regional Food Procurement (USAID/FFP)",1,Partial
170311,Cash for winterization,1,Full
183565,Emergency Cash for Work Gaza,1,Full
171695,"Life saving cash assistance for the most vulnerable IDP and host population in Jere LGA, Borno State (ECHO/-WF/BUD/2018/91006)",1,Full
181737,Unconditional cash assistance to increase food security of drought affected persons.,1,Full
156984,Emergency Cash-for-Work (GAZA),1,Full
168368,"Cash Assistance for essential needs, including food, shelter and NFIs (part of ECHO/SYR/BUD/2017/91046)",1,Partial
154822,"Life saving cash assistance for the most vulnerable IDP and host population in Maiduguri, Borno state (ECHO/-WF/BUD/2017/91022)",1,Full
156986,Emergency Cash-for-Work (WB),1,Full
183425,"Cash Assistance for essential needs, including food, shelter and NFIs Humanitarian Assistance in Jordan within the Syria 3RP plan",1,Partial
183228,Emergency Cash for Protection (ESCAPE),1,Full
197132,Multipurpose Cash Assistance (USAID/OFDA),1,Full
183489,Multipurpose Cash Assistance  (USAID/OFDA),1,Full
166436,Cash-for-rent Assistance Targeting Households with Persons with Disabilities (PWD) within Syrian Refugee and Vulnerable Host Community Populations in Jordan,1,Full
158298,Cash transfers to 1200HHs from vulnerable drought effected rain fed farmners in Balad carea,1,Full
158681,Unconditional Cash grants,1,Full
170322,Cash for shelter multi-year program for Syrian refugees and the poorest local communities,1,Full
183431,"Cash Assistance for essential needs, including food, shelter and NFIs -",1,Partial
155735,"Cash Assistance for essential needs, including food, shelter and NFIs (State/PRM)",1,Partial
193418,Cash grants for IDP returnees in Yemen in 2019,1,Full
176548,Urgent Cash distribution for the most vulnerable families in Shirqat,1,Full
195298,Cash-for-Health Assistance to Strengthen Resilience in Syrian Refugees and Vulnerable Jordanians in Jordan,1,Partial
155724,"Cash Assistance for essential needs, including food, shelter and NFIs (through Spain, Basque government)",1,Partial
193396,Emergency cash distribution in SE RCA (USAID/FFP),1,Full
192773,Cash transfer program to meet the food and basic assistance needs of Syrian refugees in Lebanon (ECHO/SYR/BUD/2018/91042),1,Full
183562,Emergency Cash for Work in Gaza,1,Full
202520,"Cash Assistance for Food IDPS in Gongulong, Jere LGA (Borno State) from ""World Renew/ CFGB

""",1,Full
172931,"Cash Assistance for essential needs, including food, shelter and NFIs",1,Partial
206537,Cash Assistance for essential needs,1,Full
160651,"Cash-based assistance to support vulnerable conflict-affected families in Shirqat, Salah Ad Din",1,Full
204018,"Cash Assistance to the needy family to 83,000 affected people through Kuwait Society for Relief",1,Full
155796,"Cash Assistance for essential needs, including food, shelter and NFIs  (Allocation of unearmarked funds)",1,Partial
198751,Cash distribution to affected population,1,Full
153603,Cash Transfers for Food (USAID/FFP),1,Full
166275,Cash transfers for food (USAID/FFP),1,Full
190000,"Cash transfer for Food , Nutrition (USAID/FFP)",1,Full
177504,Multi-purpose cash grants from Holy Fater Initiative for Ukraine,1,Full
171188,"Cash Assistance for essential needs, including food, shelter and NFIs (through Madrid Local Council)",1,Partial
197176,Cash Assistance in Re-emerging Markets in Syria (CARMA) (ECHO/SYR/BUD/2019/91043),1,Full
183566,Emergency Cash for Work in West Bank,1,Full
161539,"Cash Assistance for essential needs, including food, shelter and NFIs (through Online/Individual giving)",1,Partial
187410,Cash Transfer Scheme for Children with Disabilities – Social Protection,1,Partial
167838,Cash for Health for vulnerable Syrians and Jordanians,1,Full
166919,Cash for Work for highly vulnerable IDPs and HCs in Remadi districts in Anbar province,1,Full
161547,"Cash Assistance for essential needs, including food, shelter and NFIs (part of MEU-17/0011-2)",1,Partial
171187,"Cash Assistance for essential needs, including food, shelter and NFIs (through Bizkaia Regional Government)",1,Partial
172946,"Cash Assistance for essential needs, including food, shelter and NFIs (2018 portion)",1,Partial
183432,"Cash Assistance for essential needs, including food, shelter and NFIs  (2018 portion)",1,Partial
191340,Cash Based Support for Increased Food Security of South Sudanese Refugees in East Darfur (ECHO/-AF/BUD/2019/91018),1,Full
189740,Cash Transfers for Food in response to Cyclone Idai (USAID/FFP),1,Full
171283,Unconditional cash assistance for Palestine Refugees from Syria (PRS).,1,Full
171830,Targeted Cash Transfers to Vulnerable Internally Displaced Persons (IDPs) Affected by the Marawi Conflict,1,Full
161548,"Cash Assistance for essential needs, including food, shelter and NFIs (part of MEU-17/0011-3)",1,Partial
197453,Multi-purpose cash assistance for refugees and asylum-seekers in Egypt (part of ECHO/SYR/BUD/2018/91033),1,Full
193618,Cash assistance to Syrian Refugees in Lebanon,1,Full
179046,Cash assistance for safe relocation of households affected by the conflict in Hodeida,1,Full
196118,Cash assistance (through Global Thematic - ESARO),1,Full
192782,Multi purpose cash assistance for refugees and asylum seekers in Egypt,1,Full
166984,Cash assistance for vulnerable households affected by conflict,1,Full
