id,text
229173,"Rehabilitation of water systems, cash assistance for renovation and protection measures for conflict-affected persons"
236252,"Rehabilitation of water systems, cash assistance for renovation and protection measures for conflict-affected persons (2021 portion)"
236253,"Rehabilitation of water systems, cash assistance for renovation and protection measures for conflict-affected persons (2021 portion)"
256978,"Responding to Migratory Flows from Venezuela in the areas of: GBV Prevention and Psychosocial support, distribution of education kit, improving of WASH facilities in Schools and Cash"
229605,"BURKINA FASO - Emergency food security and nutrition, WASH, and cash benefits to vulnerable populations affected by the humanitarian crisis in the Sahel (2021 portion)"
229606,"BURKINA FASO - Emergency food security and nutrition, WASH, and cash benefits to vulnerable populations affected by the humanitarian crisis in the Sahel (2021 portion)"
229607,"BURKINA FASO - Emergency food security and nutrition, WASH, and cash benefits to vulnerable populations affected by the humanitarian crisis in the Sahel (2021 portion)"
229926,"Health, Multipurpose Cash Assistance, Shelter and Settlements (USAID/BHA)"
229954,"Honduras/Storms-2021 -  Water, Sanitation and Hygiene,Agriculture and Food Security,Shelter and Settlements,Multipurpose Cash Assistance,Economic Recovery and Market Systems
 (USAID/BHA)"
229977,"Honduras/Storms-2021 -   Water, Sanitation and Hygiene, Multipurpose Cash Assistance, Protection (USAID/BHA)"
230047,"Niger/Floods-2020: Multipurpose Cash Assistance, Shelter and Settlements (USAID/BHA)"
230069,"Philippines/Typhoon-2021: Water, Sanitation and Hygiene, Multipurpose Cash Assistance (USAID/BHA)"
230082,"Health, Water, Sanitation and Hygiene, Nutrition, Multipurpose Cash Assistance, Agriculture and Food Security.  (USAID/BHA)"
230083,"Health, Water, Sanitation and Hygiene, Economic Recovery and Market Systems ,Multipurpose Cash Assistance, Protection, Complementary Services, Shelter and Settlements, Agriculture and Food Security.  (USAID/BHA)"
230084,"Water, Sanitation and Hygiene, Nutrition, Multipurpose Cash Assistance, Agriculture and Food Security.  (USAID/BHA)"
230089,"Health, Water, Sanitation and Hygiene, Nutrition, Multipurpose Cash Assistance, Agriculture and Food Security. (USAID/BHA)"
230103,"Vietnam/Floods-202- Multipurpose Cash Assistance, Shelter and Settlements  (USAID/BHA)"
230105,"Vietnam/Floods-202- Economic Recovery and Market Systems, Multipurpose Cash Assistance, Shelter and Settlements USAID/BHA)"
230111,"Health, Water, Sanitation and Hygiene, Nutrition, Multipurpose Cash Assistance. (USAID/BHA)"
202645,"1,333 Conflict-affected persons receive legal support to obtain civil documentation and/or link with the Social Safety Nets (SSN) or other types of assistance"
203036,"Improving access to health, nutrition, WASH, education, child protection and cash benefits for vulnerable children and their families in Somalia (program-based project funding), The Covid share is recorded separately AA-S09-321.50 SOM 01/20-COV"
230694,Unconditional life-saving food assistance to vulnerable Libyans through in-kind & e-voucher transfers and through monthly general food assistance and one-off rapid responses
230722,Unconditional life-saving food assistance to vulnerable Libyans through in-kind & e-voucher transfers and through monthly general food assistance and one-off rapid responses
205909,Livelihoods and Social Protection services in Yobe state
231254,"Agriculture; Food Assistance–Cash Transfers; Economic Recovery and Market Systems; Humanitarian Coordination, Information Management, and Assessments; Multipurpose Cash Assistance (MPCA); Natural Hazards and Technological Risks; Shelter and Settlements; WASH (USAID/BHA)"
231259,"1. Unconditional cash transfers (including food purchases) focusing on women, households with children, indigenous populations, the disabled and the elderly."
231263,"1. Unconditional cash transfers (including food purchases) focusing on women, households with children, indigenous populations, the disabled and the elderly."
231297,"Capacity Building, Cash-Based Programming, Education, Emergency Food Assistance, Health, Livelihoods, Protection, Relief Commodities, Shelter and Settlements, WASH  (STATE/PRM)"
231299,"Capacity Building, Cash-Based Programming, Health, Livelihoods, Protection, Relief Commodities, Shelter and Settlements, WASH.  (STATE/PRM)"
231300,"Cash-Based Programming, Education, GBV Prevention, Health, Livelihoods, Protection, Relief Commodities, Shelter and Settlements, WASH.  (STATE/PRM)"
231303,"Capacity Building, Cash-Based Programming, Child Protection, Education, GBV Prevention, Health, Livelihoods, Mental Health, Protection, Psychosocial Assistance, Relief Commodities, Shelter and Settlements, WASH.  (STATE/PRM)"
231413,Cash/voucher assistance to address the critical food and essential needs of populations impacted by the La Soufriere volcano eruption in Saint Vincent and the Grenadines
231441,"IOM: Additional Credit: 2021. Senior Project Officer (Cash Based Interventions CBI) Secondment, Gaziantep Turkey (Z7H414400081)"
231448,Food & Cash-based Assistance for Vulnerable Populations in Somalia for 2021
231450,Food & Cash-based Assistance for Vulnerable Populations in Somalia for 2021
231494,"Implementation of Operational Concept on Cash and Voucher Assistance (CVA) 2021-2024. Protecion, access and security. Mulyi year 2021 20 2024. 2021 portion total amount CHF 150,000 
(7F-07880.06)"
231534,"The worsening humanitarian context in Tigray Region resulting from the conflict between the Federal Government and Tigray Regional Administration needs an urgent, coordinated, and integrated response to save lives, contain the humanitarian crisis, and ensure people are protected. The response will focus on providing life-saving assistance, through the distribution of food commodity vouchers/cash for displacement affected population in Tigray region. The response will pay specific attention to vulnerable groups like children, women, and people with disabilities. The project aims to reach 1700 HHs (8500 individuals) with food voucher assistance."
231536,"Provision of integrated package of multi-purpose cash assistance, hygiene items, NFIs and emergency education with psycho-social support to newly displaced families as a result of armed conflict in South East Myanmar."
231538,"This project will target the most vulnerable communities in rural villages of Afmadow districts that are not currently supported by other humanitarian actors with water supply and hygiene kits, through vouchers. A total of 1,398 HH (8,388 individuals) will be reached with an emergency water supply of 10 litres per person per day for 45 days. The most vulnerable 500 households from the same communities will receive hygiene kits through voucher as a one-time intervention, in addition to hygiene promotion awareness.For purposes of completeness of response and given that no rains have fallen to date, this action will be sequenced and aligned to other actions in particular those to be supported by FCDO, ECHO, UNHCR and the EU to ensure that the target population does not fall back into deep vulnerability and destituation after this Sida funded response. Coordinated consultation with multiple donors and INGOs are ongoing."
231629,"Disaster Risk Reduction Policy and Practice, Food Assistance–Cash Transfers (USAID/BHA)"
231701,Provide accommodation assistance to Cash-Based intervention
209158,Life-saving humanitarian assistance for refugees and vulnerable Jordanians in Jordan through community health and cash for health assistance
231766,Assistance alimentaire via transferts monétaires pour sauver les vies des personnes déplacées internes dans les zones prioritaires
185350,Food & Cash-based Assistance for Vulnerable Populations in Somalia for 2021 (2021 portion)
232031,"Emergency aid for vulnerable internally displaced persons and host communities through cash transfer, securing livelihoods and WASH activities in South-Central Somalia and ManderaCorona share is recorded under AA- S09-321.50 SOM 06/19"
232032,"Emergency aid for vulnerable internally displaced persons and host communities through cash transfer, securing livelihoods and WASH activities in South-Central Somalia and ManderaCorona share is recorded under AA- S09-321.50 SOM 06/19"
232036,Randomized impact evaluation of predictive humanitarian aid through anticipatory cash distribution
232059,"WFP - Agriculture, Disaster Risk Reduction Policy and Practice (DRRPP), Food Assistance—Cash Transfers Ahuachapan, La Union, Morazan, San Miguel, Usulutan. (USAID/BHA)"
232066,"Water, Sanitation and Hygiene, Multipurpose Cash Assistance, Nutrition (USAID/BHA)"
210177,"Global: Contribution 2020-2021 to UN Common Cash System (UNCSS) Field Support Team,  Multiyear 2020 -2021, 2021 portion, total amount CHF 200,000 (7F-10520.01)"
232281,"The overall purpose of this thematic component is to further strengthen all NRC country team's ability to use gender-sensitive Cash and Voucher Assistance impactfully, and every time they are appropriate  (QZA-20/0048-37)"
232291,Cash and voucher assistance in humanitarian response.   (QZA-20/0061-19)
232340,Yemen: ICRC Operations Appeals 2021  7F-10718.05.01 - IKRK MENA H Add. Contr. H-Cash 2021 YEM
211086,"Multisectoral humanitarian aid, including multipurpose cash transfer, for conflict victims in the DR Congo (2021 portion)"
232528,1. Entrega de transferencias monetarias multipropósito (MPC)
232532,1. Entrega de transferencias monetarias multipropósito (MPC)
232546,1. Entrega de transferencias monetarias multipropósito (MPC)
232592,Cash benefits and disaster preparedness to empower the most vulnerable communities in South sudan (2021 portion)
232672,"Guatemala/Storms-2021:Water, Sanitation and Hygiene, Shelter and Settlements, Multipurpose Cash Assistance   (USAID/BHA)"
232673,"Guatemala/Storms-2021:Water, Sanitation and Hygiene, Shelter and Settlements, Multipurpose Cash Assistance   (USAID/BHA)"
232674,"Guatemala/Storms-2021:Water, Sanitation and Hygiene, Shelter and Settlements, Multipurpose Cash Assistance   (USAID/BHA)"
212521,"Worldwide: """"""""ICRC Secondment of a Cash Transfers
Programme Officer"""""""":Protection, Multi-year, 2020-2021,2021 portion, total amount CHF70,000 (Z7H514500007)"
232780,Follow-up funding for the Cash Barometer to evaluate the perception of people benefiting from humanitarian aid programs (especially cash benefits) to improve the quality of humanitarian aid - CAR (2021 portion)
232781,Follow-up funding for the Cash Barometer to evaluate the perception of people benefiting from humanitarian aid programs (especially cash benefits) to improve the quality of humanitarian aid - SOMALIA (2021 portion)
232782,Follow-up funding for the Cash Barometer to evaluate the perception of people benefiting from humanitarian aid programs (especially cash benefits) to improve the quality of humanitarian aid - NIGERIA (2021 portion)
232876,"Syria/CE: Food Assistance, Agriculture and Food Security, Water, Sanitation and Hygiene, Multipurpose Cash Assistance, Humanitarian Coordination and Info Management  (USAID/BHA)"
185809,"Provision of crop and vegetable seeds, tools, fishing kits, agriculture trainings, food processing, post harvest management, cash/voucher for assets (roads, dykes), construction of 1 school building, WASH (latrines, boreholes)."
215013,"Multisectoral humanitarian assistance via cash and in kind in the sectors of food security, water, sanitation and hygiene and humanitarian protection in the form of legal assistance for people in need in the states of Táchira, Zulia and Bolívar (2021 portion)"
215378,Promoting Employment and Social Protection under the Comprehensive Refugee Response Framework in Central America and Mexico (2021 portion of multiyear)
233356,Social protection shock sensitive	Nutrition
233357,Social protection shock sensitive	Social Protection
215420,"HH for Malian refugees, internally displaced persons and host communities in Tahoua, in the areas of CASH, WASH and food security and Covid-19 prevention activities. The 500.000 € Covid 19 Share is under the Project: AA-S09-321.50 NER 01/20 COV (2021 portion)"
233403,"Sudan/CE: Health ,Agriculture and Food Security, Water, Sanitation and Hygiene, Multipurpose Cash Assistance	  (USAID/BHA)"
233425,Emergency Cash transfer
233429,Cash Based Emergency Assistance and Livelihoods in Afrin and A’zaz
233430,Cash Based Emergency Assistance and Livelihoods in Afrin and A’zaz
233431,Cash Based Emergency Assistance and Livelihoods in Afrin and A’zaz
233453,Scaled-up access to basic food needs in high-needs and underserved areas by providing cash for food and food voucher assistance and creating livelihood opportunities for communities affected by the COVID-19 pandemic.
233454,Scaled-up access to basic food needs in high-needs and underserved areas by providing cash for food and food voucher assistance and creating livelihood opportunities for communities affected by the COVID-19 pandemic.
233640,Promoting Employment and Social Protection under the Comprehensive Refugee Response Framework in Central America and Mexico (2021 portion of multiyear)
233641,Promoting Employment and Social Protection under the Comprehensive Refugee Response Framework in Central America and Mexico (2021 portion of multiyear)
233649,"Multi-sectoral humanitarian aid in the form of cash, in-kind, services and vouchers for the coverage of basic needs, food security, physical and mental health, and winterization for conflict-affected people in eastern Ukraine (2021 portion)"
216321,"Integrated humanitarian aid - in tangible and cash - and disaster risk reduction for those affected by climate-related crises in the Awdal region, Covid-19 Share is recorded seperatly under S09-321.50 SOM 08/19-COV"
233766,Unconditional food assistance / unconditional cash transfers
233809,Coordinated Implementation of Multipurpose Cash Assistance to Support Somali Households Affected by Crisis (ECHO/-HF/BUD/2021/91007)
233825,Emergency food assistance over cash assistance in Iraq (2021 portion)
233834,Yemen Social Protection Programme
216429,"Improve social protection and resilience amongst targeted refugee and vulnerable Jordanian populations. Multi year 2020-2021-2022,  2021 portion, total amount CHF 800,000 (7F-10006.02)"
233886,Entrega de Cash multipropisito para familias vulnerables
216550,"South Sudan, WVI: Building Resilience through Asset Creation and Enhancement (Brace) II cash transfer assistance in Aweil North, Gogrial. West and Magwi Country. Multi year 2020-2021-2022. 2021 portion, total amount CHF 850,000     (7F-10528.01.01)"
233976,Multi-purpose cash assistance for refugees and asylum-seekers in Egypt
234034,"SM210349/Emergency Preparedness/ Response
/Supporting the development of Shock-Responsive Social Protection (SRSP) in Nigeria in response to recurrent floods (ECHO/-AF/BUD/2021/92108)"
234138,Unconditional multipurpose cash assistance in eastern DRC and further enhancement of the Food Security Cluster (ECHO/COD/BUD/2021/91014)
234194,"Rapid response to meet the essential needs of evacuees of the La Soufrière volcano emergency, through cash assistance and enhanced water, sanitation and hygiene services for health care facilities"
234447,"Provision of water, sanitation and hygiene measures, cash assistance for food security and distribution of livestock for vulnerable internally displaced persons and host communities in the governorates of Al Mahweet and Hajjah – Yemen"
234544,Unconditional life-saving food assistance to vulnerable Libyans through in-kind & e-voucher transfers and through monthly general food assistance and one-off rapid responses (2021 portion)
234574,Fournir une assistance alimentaire d''urgence aux personnes affectées par la montée des eaux du Lac Tanganyika à travers les transferts monétaires aux ménages.
234629,Palau/Typhoon-2021 - Multipurpose Cash Assistance (USAID/BHA)
234684,PR21G28/Cash assistance for temporary emergency accommodation and repairs to make damaged houses and apartments habitable again/Supporting families whose shelters were turned to be uninhabitable during May 2021 hostilities with cash assistance for shelter interventions (2021 portion)
218292,"Immediate humanitarian assistance to the most vulnerable Syrian refugees in Hatay province through case management, seasonal cash support and emergency shelter repair (2021 portion)"
234718,"Nigeria/CE-NE: Food Assistance, Agriculture and Food Security, Water, Sanitation and Hygiene, Shelter and Settlements, Protection, Multipurpose Cash Assistance, Nutrition, Humanitarian Studies, Analysis, or Applications		(USAID/BHA)"
234749,Equatorial Guinea/Explosions-2021: Multipurpose Cash Assistance
234772,"COLOMBIA - Live-saving protection measures, health services and basic needs assistance (including CASH assistance) for people affected by the Venezuelan migration crisis with a special focus on children and women inside Venezuela and in border areas of Colombia and Ecuador (2021 portion)"
234773,"ECUADOR - Live-saving protection measures, health services and basic needs assistance (including CASH assistance) for people affected by the Venezuelan migration crisis with a special focus on children and women inside Venezuela and in border areas of Colombia and Ecuador (2021 portion)"
234774,"VENEZUELA - Live-saving protection measures, health services and basic needs assistance (including CASH assistance) for people affected by the Venezuelan migration crisis with a special focus on children and women inside Venezuela and in border areas of Colombia and Ecuador (2021 portion)"
234821,"Economic Recovery and Market Systems (ERMS); Health, Humanitarian Coordination, Information Management, and Assessments (HCIMA); Multipurpose Cash Assistance (MPCA); Protection; Shelter and Settlements; WASH. (USAID/BHA)"
234823,"Disaster Risk Reduction Policy and Practice (DRRPP), Food Assistance–Cash Transfers, Health, Shelter. (USAID/BHA)"
218776,"MALI - Emergency food security and nutrition, WASH, and cash benefits to vulnerable populations affected by the humanitarian crisis in the Sahel (2021 portion)"
218777,"NIGER - Emergency food security and nutrition, WASH, and cash benefits to vulnerable populations affected by the humanitarian crisis in the Sahel (2021 portion)"
234925,Early recovery grants and Home gardening and conditional cash grant for food.
234962,"UNHCR; Protection, Health, Logistics Support and Relief Commodities, Multipurpose Cash Assistance; Countrywide	 (STATE/PRM)"
234963,"Protection, Capacity Building, Food Security, Health, Logistics Support and Relief Commodities, Multipurpose Cash Assistance, Water, Sanitation, and Hygiene Countrywide. (STATE/PRM)"
234972,"Cash-Based Programming, Education, GBV Prevention, Health, Livelihoods, Protection, Relief Commodities, Shelter and Settlements, WASH Countrywide (STATE/PRM)"
234973,"Cash-Based Programming, Education, Health, Mental Health, Livelihoods, Protection, Relief Commodities, Shelter and Settlements, WASH Countrywide (STATE/PRM)"
235043,Food Assistance—Cash Transfers for Food  (USAID/BHA)
235079,"Supporting WASH services to ensure continuity of health care during pandemics and emergencies, as well as the repair of community WaSH infrastructure damaged during the conflict, while strengthening the impact of the Cash Working Group in the Gaza Strip (part of ECHO/PSE/BUD/2021/91002)"
235080,"Supporting WASH services to ensure continuity of health care during pandemics and emergencies, as well as the repair of community WaSH infrastructure damaged during the conflict, while strengthening the impact of the Cash Working Group in the Gaza Strip (part of ECHO/PSE/BUD/2021/91002)"
235137,Personas que son apoyadas mediante una transferencia de Cash Transfer
235151,Suministros de limpieza para socios de local de Cash Transfer
235506,"ERMS, Multipurpose Cash Assistance, WASH (USAID/BHA)"
235556,"Humanitarian Coordination, Info Management & Assessments, Water, Sanitation and Hygiene, Multipurpose Cash Assistance (USAID/BHA)"
235588,"Colombia/CE - Venezuela Regional: Water, Sanitation and Hygiene, Multipurpose Cash Assistance, Nutrition		(USAID/BHA)"
235606,"USA	Emergency Food Security and Cash Assistance Project: To save lives and reduce food consumption gaps for vulnerable households, including crisis affected IDPs, returnees and host communities living in Bambari (Ouaka Prefecture)"
235624,"Haiti/ER4	: Economic Recovery and Market Systems, Multipurpose Cash Assistance	 (USAID/BHA)"
235676,Emergency cash assistance and nutrition support to highly food insecure and vulnerable urban populations in Zimbabwe (ECHO/-SF/BUD/2021/91021)
235679,Cash Assistance in Re-Emerging Markets in Syria – phase 2 (CARMA2) (ECHO/SYR/BUD/2021/91035)
220291,Peru-Distribution of multipurpose non-restricted cash-COVID-19
235888,"Pakistan/ER4:	 Economic Recovery and Market Systems, Multipurpose Cash Assistance (USAID/BHA)"
236029,Emergency assistance to conflict-affected communities' needs and flood-prone informal settlements in Northwest Syria to cover winter needs through Multipurpose Cash Assistance (MPCA) and graveling and infrastructure improvements in IDP camps. 3RA 2021/22
236159,Cash-Based Emergency Food Assistance to shock-affected families in Dolayna District of Ghor Province
236196,"Sudan/CE: Agriculture and Food Security, Complementary Services, Multipurpose Cash Assistance, Nutrition, Humanitarian Studies, Analysis, or Applications  (USAID/BHA)"
236199,"Syria/CE: Food Assistance, Multipurpose Cash Assistance	(USAID/BHA)"
236202,"Syria/CE: Food Assistance, Multipurpose Cash Assistance	(USAID/BHA)"
236203,"Syria/CE:	Humanitarian Coordination, Info Management & Assessments, Food Assistance, Water, Sanitation and Hygiene, Shelter and Settlements, Economic Recovery and Market Systems, Multipurpose Cash Assistance, Nutrition	(USAID/BHA)"
236206,"Syria/CE:	 Humanitarian Coordination, Info Management & Assessments, Water, Sanitation and Hygiene, Shelter and Settlements, Multipurpose Cash Assistance		(USAID/BHA)"
236208,"Syria/CE:	 Food Assistance, Economic Recovery and Market Systems, Multipurpose Cash Assistance, Nutrition	(USAID/BHA)"
236209,"Syria/CE:	 Food Assistance, Shelter and Settlements, Economic Recovery and Market Systems, Multipurpose Cash Assistance, Agriculture	(USAID/BHA)"
236254,West Bank Gaza/CE: Multipurpose Cash Assistance (USAID/BHA)
236258,"Agriculture support and cash labeled for agricultural inputs support to conflict-affected communities in Tigray Region, Ethiopia."
221532,"WASH. Hygiene, Nutrition and Winterization as Cash as well as Psychosocial Support to Conflict-Affected People in need along the contact line, Eastern Ukraine"
221534,"Hygiene, Nutrition and Winterization as Cash as well as Psychosocial Support to Conflict-Affected People in need along the contact line, Eastern Ukraine"
236282,"Provide Site Management, ESNFI and Cash for Rent Support to IDPs in Tigray Region"
236283,"Provide Site Management, ESNFI and Cash for Rent Support to IDPs in Tigray Region"
236291,PQ21S02 - Cash assistance for Palestinian refugees affected by the conflict in Syria (2021 portion)
236293,Cash assistance for Palestinian refugees affected by the conflict in Syria (2021 portion)
236425,Cash assistance for essential needs
236485,Core Funding Support to the Cash Learning Partnership (CaLP) (QZA-21/0227)
222021,"Humanitarian assistance in food and nutrition (incl. cash), WASH, shelter and protection sectors for conflict affected IDPs in Kachin State, Myanmar (2021 portion)"
236611,""""""""" 1. Evidence and Research
2. Technical assistance on Social Protection policies """""""""
222754,"Joint Program WFP and UNICEF: """"""""Expansion of social safety nets in the Covid-19 context"""""""" (Social Protection in the Sahel, SPS( - multiyear 2021 portion of EUR 27,000,000) 2020.1827.3"
236816,"Aide d’urgence multifonctionnelle à travers une assistance monétaire aux personnes déplacées et affectées par le conflit dans la ville  de Mekelle, région du Tigray, Ethiopie"
236828,"Cash transfer programme to meet the food and basic assistance needs of Syrian refugees in Lebanon
(2021 portion of EUR 30 mio)"
236875,"COVID-19, flooding	Funding to WFP will support essential humanitarian operations including cash and food assistance to crisis-affected communities"
236971,"PQ21S22; PQ21S26; PQ21S33; PQ21S34 - Cash-Based Programming, Child Protection, Education, GBV Prevention, Health, Nutrition, WASH, Youth Programs Countrywide  (STATE/PRM)"
237101,"Transferts monétaires sans conditions pendant 4 mois. Arrivées spontanées : 19,8 euros par mois. Communautés hôtes : 9,9 euros par mois."
237106,"Aide alimentaire sous forme d'espèces ou de bons (800 personnes) ; Subventions en espèces pour des activités de subsistance (800 personnes) : distributions d'outils, d'intrants et de petit bétail ; Appui à la création d'activités génératrices de revenus. Distribution de 2 000 kits mères-enfants et formations IYCF (Infant and Young Child Feeding Practices) au bénéfice de 450 mères."
237107,"Appui au développement d'activités de maraîchage domestique respectueuses de la nutrition : bons pour la fourniture d'intrants de jardinage, formations agricoles (jardinage domestique, méthodes agricoles durables, nouvelles technologies), gestion communautaire de la malnutrition aigüe. Accent particulier sur les femmes vulnérables."
237108,"Cash for work Appui au maraîchage domestique : distributions de kits de maraîchage, soutien à la création d'activités génératrices de revenus à travers la mise en place de parcelles maraîchères."
237109,Renforcement des capacités de production vivrière et maraîchère Cash for work Renforcement de la résilience économique et de l'autonomisation des femmes
237114,istribution de coupons alimentaires et sessions de sensibilisation à leur bonne utilisation
237115,Distribution de coupons alimentaires et activités de sensibilisation à la nutrition
237116,"Transferts financiers sous forme de bons en espèces et mise en place de jardins et potagers communautaires, organisation d'ateliers en matière de sécurité alimentaire, nutrition, gestion financière et organisationnelle, réalisation d'une assistance technique portant sur le processus de recyclage"
237117,"Transferts monétaires pour l'achat de produits locaux présélectionnés (riz, haricots, huile, poisson salé, farine de manioc)."
237118,Transferts monétaires et créations d'activitésAppui aux activités agricoles
237119,Transferts monétaires et créations d'activitésAppui aux activités agricoles
237121,Multi Purpose Cash Assistance au bénéfice des populations déplacées les plus vulnérables au Tigré et en région Somali
237122,Multi Purpose Cash Assistance pour répondre aux conséquences du conflit en cours au Tigré (5 000 bénéficiaires) et aux déplacements forcés en région Oromia (8 000 bénéficiaires).
237164,"Multi-Purpose Cash Assistance, Nutrition, Protection, WASH Amhara, Benishangul-Gumuz, Oromia (USAID/BHA)"
237310,"Appui à la résilience : renforcement de capacités, cash for work, distributions d’intrants agricoles"
237311,"Appui à la résilience : renforcement de capacités, cash for work, distributions d’intrants agricoles"
237312,"Appui à la résilience : renforcement de capacités, cash for work, distributions d’intrants agricoles"
237314,"Activities NOT COVERED by HRP -  d'actifs, transferts monétaires, renforcement de capacités"
237474,"Assistance alimentaire et appui aux moyens de subsistance : transferts monétaires, soins vétérinaires"
223802,"Improve access to food, water, sanitation, health care and nutrition by providing essential goods, services and cash support to vulnerable households of internally displaced people and host communities in Baidoa (2021 portion)"
237502,"Secondment of a Cash Transfers Programme (CTP) Officer to ICRC HQ and for Field Missions .  Multiyear 2021 /2022. 2021 portion total amount CHF 140,000 . (Z7H514500011)"
237508,"Secondment of a Regional Cash and Voucher Assistance (CVA) Coordinator to IFRC, Budapest.  Multiyear 2021 /2022,. 2021 portion total amount CHF 200,000 . (Z7H514500044)"
237539,"Secondment of a Cash and Voucher Expert to the Global Education Cluster (GEC).  Multiyear 2021 /2022. 2021, portion total amount CHF 90,000 (Z7H514500049)"
223893,"Strengthening the capacities for the provision of cash benefits / vouchers in humanitarian programs, follow-up project CashCap"
237582,"NTR-Regional/Food Security:  Protection, Multipurpose Cash Assistance   (USAID/BHA)"
237587,"Water, Sanitation and Hygiene, Economic Recovery and Market Systems, Multipurpose Cash Assistance, Agriculture  (USAID/BHA)"
237637,Urgent Cash Support for Affected Farmers in Gaza and North Gaza.
237643,Rehabilitate Damaged WASH Facilities in Beit-Lahia Community Through Cash for Repair Assistance
237661,Collaborative Cash Distribution and Livelihoods
237662,Collaborative Cash Distribution and Livelihoods
237663,Collaborative Cash Distribution and Livelihoods
237665,OFDA - Collaborative Cash Distribution and Livelihoods
237668,OFDA - Collaborative Cash Distribution and Livelihoods
237671,OFDA - Collaborative Cash Distribution and Livelihoods
237674,OFDA - Collaborative Cash Distribution and Livelihoods
237714,"NTR-Regional/Food Security: Protection, Multipurpose Cash Assistance  (AUSAID/BHA)"
237766,Priority 4 - Provision of FSL life-sustaining services and protection to the most vulnerable people in acute need at Khanfar district - Abyan Governorate through Cash and Vocational trainings programming.
224257,"Provision of water, sanitation and hygiene measures, cash assistance for food security and distribution of livestock for vulnerable internally displaced persons and host communities (2021 portion)"
237822,Gaza Emergency Response: Emergency Cash Assistance for Families in Crisis
237841,Provision of food voucher assistance to the most vulnerable population in underserved areas of Rural Damascus
237853,"Economic Recovery and Market Systems (ERMS), Multipurpose Cash Assistance (MPCA), Protection Kachin, Rakhine, Shan (USAID/BHA)"
237877,"DRRPP, ERMS, Health, Multipurpose Cash Assistance, Protection, WASH Cox's Bazar (STATE/PRM)"
193035,"Hygiene, nutritional and winter assistance as cash as well as psychosocial support for conflict-affected needy along the line of contact, Eastern Ukraine. 2019: 962,089 €; 2020: 2,714,203 €; 2021: 1,257,996 € (2021 portion)"
237910,PQ21S31 Strengthening the Resilience of Palestine Refugees from Syria in Lebanon through Cash for Food Assistance and Health Services
237911,PQ21S31 Cash assistance for essential needs - Cash for Food Assistance
237922,Multi-Purpose Cash Assistance for the Most Vulnerable Households in Yemen Priority 3 and 4
237927,"PQ21S23 - Cash assistance for essential needs - Support to UNRWAs emergency appeal to Syrian refugees, basic needs. (MEU-21/0001-2)"
237936,PQ21S23 - Cash assistance for essential needs - Support to the Syria Regional Appeal to cover basic needs for refugees. (MEU-21/0001-1)
224513,"Support of UNRWA's COVID measures in the Palestinian territories (food aid, hygiene measures and cash benefits)"
237953,"Afghanistan/CE: Health, Water, Sanitation and Hygiene, Shelter and Settlements, Protection, Economic Recovery and Market Systems, Multipurpose Cash Assistance"
237958,"Project summary: The 1 February 2021 coup d'état in Myanmar has caused children and their families in Chin and Kayah states to experience widespread psychological and emotional suffering, child protection threats, food shortages and nutrition deficiencies. Our assessment of the immediate needs and current capacities in the area has identified gaps in protection, and food security. SC therefore proposes to target the most vulnerable internally displaced persons (IDPs) with mental health and psychosocial support (MHPSS), protection interventions, cash, in-kind food and RUTF distribution, and nutrition screening and referral for children suffering malnutrition."
237964,"PQ20S26	Spain, Basque Government	Cash assistance for essential needs"
237978,part of PQ21S22 - Syria HRP 2021/Cash assistance for essential needs
237981,part of PQ21S22 - Jordan/Cash assistance for essential needs
238000,"part of PQ21S22 - Cash assistance for essential needs
  (STATE/PRM)"
238005,part of PQ21S26 - Cash assistance for essential needs  (STATE/PRM)
238060,part of PQ21S10 - Cash assistance for essential needs
238086,part of PR21019 - Emergency Cash-for-Work (STATE/PRM)
238113,Yemen Social Protection Programme
238164,Provision of Cash assistance to 66 IDP families in Yemen
238191,"part of PV20067 -WEST BANK/Support of UNRWA's COVID measures in the Palestinian territories (food aid, education and cash benefits) (2021 portion)"
238192,"part of PV20067 -to be allocated/Support of UNRWA's COVID measures in the Palestinian territories (food aid, education and cash benefits) (2021 portion)"
238215,"Provision of Rapid Response Mechanism Multi-Purpose Cash Assistance to Newly Displaced Households in Yemen, Priority 3"
224675,"Guatemala/Food Security: Economic Recovery and Market Systems, Multipurpose Cash Assistance, Nutrition (USAID/BHA)"
224676,"Honduras/Storms-2021: Humanitarian Coordination, Info Management & Assessments, Water, Sanitation and Hygiene, Shelter and Settlements, Multipurpose Cash Assistance  (USAID/BHA)"
238251,part of PR21G20/Emergency multi-sectoral cash assistance/UNRWA 2021 Flash Appeal - Immediate Humanitarian Response to Consequences of Hostilities Affecting Civilians in Gaza (part of ECHO/PSE/BUD/2021/91009)
238272,"PR21G05/UNRWA Flash Appeal Hostilities in Gaza and mounting Tensions in the West Bank May 2021: Transitional Shelter Cash Assistance; 	Emergency repairs and maintenance of UNRWA installations; Capacity and Management, including Security"
238276,PR21G22 - UNRWA USA Support to Gaza Flash Appeal Cash Assistance/Transitional Shelter Cash Assistance (TSCA)
238282,"PR21G23 - Gaza Flash Appeal: Allocated to Palestinian refugees who lost their homes during the May 2021 conflict, or families that hosted others/Transitional Shelter Cash Assistance (TSCA)"
238339,"Floods in Cox Bazaar: Develop site infrastructure, hygiene kits, cash based transfers"
